melding_id,tijdstip,locatie,apparaat,melding_type,urgentie,tekst
641f4bc9-91c0-460d-88df-ccfdd6801c02,2025-05-06 20:51:20,Opijnen,bewegingssensor,bewegingsdetectie,laag,Automatische melding van bewegingsdetectie ontvangen van bewegingssensor in Opijnen om 2025-05-06 20:51:20.
97aab0a5-245c-4f25-b184-bd3b2d4723f7,2025-01-01 18:59:35,Oudenbosch,thermostaat,temperatuuralarm,laag,Automatische melding van temperatuuralarm ontvangen van thermostaat in Oudenbosch om 2025-01-01 18:59:35.
bc05ff0a-6c49-4e27-92a2-334a8356c86b,2025-02-22 06:24:56,Koog aan de Zaan,thermostaat,temperatuuralarm,middel,Automatische melding van temperatuuralarm ontvangen van thermostaat in Koog aan de Zaan om 2025-02-22 06:24:56.
443afe58-dcbb-4f88-974f-5f8520b2ba28,2025-02-26 00:17:13,Overasselt,smartwatch,hartslagalarm,hoog,Automatische melding van hartslagalarm ontvangen van smartwatch in Overasselt om 2025-02-26 00:17:13.
56283e79-2223-4069-a7a4-64fa82efc515,2025-05-13 05:58:50,Wergea,medisch alarm,valdetectie,middel,Automatische melding van valdetectie ontvangen van medisch alarm in Wergea om 2025-05-13 05:58:50.
c3229cb3-b932-4a1c-a7b8-ec4e37a7e14f,2025-01-28 08:54:01,Mariënberg,paniekknop,paniekknop geactiveerd,middel,Automatische melding van paniekknop geactiveerd ontvangen van paniekknop in Mariënberg om 2025-01-28 08:54:01.
e7e18f60-0c67-4e48-8518-d1126604994f,2025-04-13 15:10:39,Noorden,fietssensor,ongeval gedetecteerd,hoog,Automatische melding van ongeval gedetecteerd ontvangen van fietssensor in Noorden om 2025-04-13 15:10:39.
4baff8d1-cde9-43b0-b372-c8233a2f6361,2025-02-02 09:48:17,Ter Aard,slimme deurbel,deur geforceerd,middel,Automatische melding van deur geforceerd ontvangen van slimme deurbel in Ter Aard om 2025-02-02 09:48:17.
5a28194c-7f70-4c7d-9fa6-72ec4d69a1a6,2025-03-05 18:48:55,Babberich,slimme deurbel,deur geforceerd,laag,Automatische melding van deur geforceerd ontvangen van slimme deurbel in Babberich om 2025-03-05 18:48:55.
6283f8ed-6640-4eec-a5cd-55be7bda706b,2025-03-11 13:28:24,Makkinga,slimme deurbel,bewegingsdetectie,middel,Automatische melding van bewegingsdetectie ontvangen van slimme deurbel in Makkinga om 2025-03-11 13:28:24.
fe729b5a-0473-4c3d-ab93-6c5dfd8ba3e8,2025-03-27 08:49:17,Oostburg,auto,automatische noodstop,middel,Automatische melding van automatische noodstop ontvangen van auto in Oostburg om 2025-03-27 08:49:17.
51813f83-fcc6-4405-b2a9-8ead80040f3a,2025-02-11 19:49:13,'t Harde,fietssensor,ongeval gedetecteerd,laag,Automatische melding van ongeval gedetecteerd ontvangen van fietssensor in 't Harde om 2025-02-11 19:49:13.
14dc37db-84f0-4e14-944e-43a118cdb17f,2025-04-12 21:15:42,Kortehemmen,fietssensor,ongeval gedetecteerd,middel,Automatische melding van ongeval gedetecteerd ontvangen van fietssensor in Kortehemmen om 2025-04-12 21:15:42.
a02dd446-09d8-453a-a5bc-b7f80aa241a1,2025-01-27 15:40:52,Kallenkote,slimme deurbel,bewegingsdetectie,middel,Automatische melding van bewegingsdetectie ontvangen van slimme deurbel in Kallenkote om 2025-01-27 15:40:52.
31dd6674-2a5e-4df0-a998-5e0b905be2dd,2025-04-03 16:10:41,'s Gravenmoer,slimme deurbel,bewegingsdetectie,laag,Automatische melding van bewegingsdetectie ontvangen van slimme deurbel in 's Gravenmoer om 2025-04-03 16:10:41.
7970578c-7383-45f9-9fed-1854761bf419,2025-01-09 20:44:34,Driebruggen,fietssensor,ongeval gedetecteerd,hoog,Automatische melding van ongeval gedetecteerd ontvangen van fietssensor in Driebruggen om 2025-01-09 20:44:34.
435ca1ec-d021-4361-adc5-7f8d5507990e,2025-04-26 08:49:10,Oostvoorne,paniekknop,paniekknop geactiveerd,middel,Automatische melding van paniekknop geactiveerd ontvangen van paniekknop in Oostvoorne om 2025-04-26 08:49:10.
80e3f1c2-4894-4345-82eb-b323c51060d0,2025-03-24 06:22:54,Broeksterwâld,paniekknop,paniekknop geactiveerd,middel,Automatische melding van paniekknop geactiveerd ontvangen van paniekknop in Broeksterwâld om 2025-03-24 06:22:54.
12d9a05d-b7af-4ca1-ba7f-5e26c8f7f015,2025-03-24 08:30:34,Borgercompagnie,auto,ongeval gedetecteerd,laag,Automatische melding van ongeval gedetecteerd ontvangen van auto in Borgercompagnie om 2025-03-24 08:30:34.
d1a3935e-7d54-4ec8-ab24-b9a7fb71229c,2025-01-28 22:30:30,Marken,slimme deurbel,bewegingsdetectie,middel,Automatische melding van bewegingsdetectie ontvangen van slimme deurbel in Marken om 2025-01-28 22:30:30.
cc450e1a-fb2f-4938-8980-6fd5aabac5b4,2025-01-08 09:58:12,Vroomshoop,medisch alarm,paniekknop geactiveerd,middel,Automatische melding van paniekknop geactiveerd ontvangen van medisch alarm in Vroomshoop om 2025-01-08 09:58:12.
f1708bd6-58ea-412b-a7e5-ff37855d3789,2025-02-13 21:43:25,Westerhoven,slimme deurbel,deur geforceerd,middel,Automatische melding van deur geforceerd ontvangen van slimme deurbel in Westerhoven om 2025-02-13 21:43:25.
42e22193-d5c2-4efd-81d6-7718ad7e5d8b,2025-01-08 20:49:29,Halfweg,bewegingssensor,bewegingsdetectie,middel,Automatische melding van bewegingsdetectie ontvangen van bewegingssensor in Halfweg om 2025-01-08 20:49:29.
52185595-e4d5-4158-8477-ab601dae911b,2025-04-05 12:46:33,Bornerbroek,auto,automatische noodstop,hoog,Automatische melding van automatische noodstop ontvangen van auto in Bornerbroek om 2025-04-05 12:46:33.
b81645d5-0559-4019-b5cd-91fddf85ed89,2025-03-07 00:44:38,Blesdijke,paniekknop,paniekknop geactiveerd,middel,Automatische melding van paniekknop geactiveerd ontvangen van paniekknop in Blesdijke om 2025-03-07 00:44:38.
edd4ff02-4518-4f3c-b707-1f6204085593,2025-01-11 12:02:42,Schimmert,paniekknop,paniekknop geactiveerd,hoog,Automatische melding van paniekknop geactiveerd ontvangen van paniekknop in Schimmert om 2025-01-11 12:02:42.
bba984b1-4751-4f71-b13c-15fe6a99ee45,2025-04-26 01:15:52,Workum,watermelder,waterlekkage,laag,Automatische melding van waterlekkage ontvangen van watermelder in Workum om 2025-04-26 01:15:52.
8f09c8b4-8e8c-4102-bdb7-ded6307d1de4,2025-02-24 13:47:39,Gersloot,fietssensor,ongeval gedetecteerd,laag,Automatische melding van ongeval gedetecteerd ontvangen van fietssensor in Gersloot om 2025-02-24 13:47:39.
e52262b6-2065-467a-bbf8-fc574cec2c02,2025-01-29 03:17:32,Raamsdonk,deursensor,deur geforceerd,laag,Automatische melding van deur geforceerd ontvangen van deursensor in Raamsdonk om 2025-01-29 03:17:32.
d95c726d-52ae-405c-b28f-d9594cc61cdf,2025-04-08 16:12:54,De Zilk,paniekknop,paniekknop geactiveerd,laag,Automatische melding van paniekknop geactiveerd ontvangen van paniekknop in De Zilk om 2025-04-08 16:12:54.
5cd8a470-08d7-43f9-876e-86bd40f7f88a,2025-01-18 06:28:09,Maarn,smartwatch,hartslagalarm,middel,Automatische melding van hartslagalarm ontvangen van smartwatch in Maarn om 2025-01-18 06:28:09.
1e410f71-7687-4bbb-ba03-08ebbdc1a110,2025-04-23 14:53:59,Kwintsheul,rookmelder,rookdetectie,laag,Automatische melding van rookdetectie ontvangen van rookmelder in Kwintsheul om 2025-04-23 14:53:59.
e9555d86-1570-4d0f-b982-b1b9e553ab60,2025-04-07 22:39:01,Veghel,watermelder,waterlekkage,laag,Automatische melding van waterlekkage ontvangen van watermelder in Veghel om 2025-04-07 22:39:01.
b59beb9d-4fb0-4f63-90d3-2c5a4934f89d,2025-01-20 14:56:19,Oud-Alblas,smartwatch,hartslagalarm,laag,Automatische melding van hartslagalarm ontvangen van smartwatch in Oud-Alblas om 2025-01-20 14:56:19.
42a26943-4539-435e-a70e-56a47a661f7e,2025-03-16 20:59:51,De Mortel,auto,ongeval gedetecteerd,laag,Automatische melding van ongeval gedetecteerd ontvangen van auto in De Mortel om 2025-03-16 20:59:51.
1f97512e-9ee8-4692-9df0-c233d7cb089a,2025-03-25 04:05:10,Zennewijnen,paniekknop,paniekknop geactiveerd,middel,Automatische melding van paniekknop geactiveerd ontvangen van paniekknop in Zennewijnen om 2025-03-25 04:05:10.
05dfdd2e-a466-4c4e-a3e3-52c56756f9e6,2025-05-10 15:07:50,Kerk Avezaath,rookmelder,rookdetectie,hoog,Automatische melding van rookdetectie ontvangen van rookmelder in Kerk Avezaath om 2025-05-10 15:07:50.
eedb9cc7-5ae2-4703-a637-a3ded5f4570e,2025-04-02 10:41:58,Hansweert,fietssensor,ongeval gedetecteerd,middel,Automatische melding van ongeval gedetecteerd ontvangen van fietssensor in Hansweert om 2025-04-02 10:41:58.
118a664f-51f2-4f8d-ac5f-3bb8fa738602,2025-04-23 08:08:19,De Hoeve,auto,ongeval gedetecteerd,laag,Automatische melding van ongeval gedetecteerd ontvangen van auto in De Hoeve om 2025-04-23 08:08:19.
8dfed228-e6f1-45aa-b1c0-a64955b452db,2025-02-17 02:48:08,Sint Anthonis,fietssensor,ongeval gedetecteerd,laag,Automatische melding van ongeval gedetecteerd ontvangen van fietssensor in Sint Anthonis om 2025-02-17 02:48:08.
959ad142-4a6c-4b2b-9c6b-24b5c49084e2,2025-01-22 23:38:40,Almere,bewegingssensor,bewegingsdetectie,laag,Automatische melding van bewegingsdetectie ontvangen van bewegingssensor in Almere om 2025-01-22 23:38:40.
44b358b4-c6ee-4896-904a-f2cad0bf55eb,2025-04-18 14:59:09,Bitgum,auto,ongeval gedetecteerd,middel,Automatische melding van ongeval gedetecteerd ontvangen van auto in Bitgum om 2025-04-18 14:59:09.
986208c4-1033-4d1c-a281-797950ff92d1,2025-01-24 07:00:35,Zevenhuizen,smartwatch,valdetectie,middel,Automatische melding van valdetectie ontvangen van smartwatch in Zevenhuizen om 2025-01-24 07:00:35.
852e4f98-ba80-49d0-b598-b11a9e356c25,2025-01-29 05:48:16,Neede,medisch alarm,paniekknop geactiveerd,middel,Automatische melding van paniekknop geactiveerd ontvangen van medisch alarm in Neede om 2025-01-29 05:48:16.
d4275a39-7d34-4479-b715-e17a8495d405,2025-04-03 17:14:37,Peperga,fietssensor,ongeval gedetecteerd,hoog,Automatische melding van ongeval gedetecteerd ontvangen van fietssensor in Peperga om 2025-04-03 17:14:37.
79a5cef6-55ae-4757-8656-086990fb46ed,2025-01-07 00:26:52,Marken,slimme deurbel,deur geforceerd,laag,Automatische melding van deur geforceerd ontvangen van slimme deurbel in Marken om 2025-01-07 00:26:52.
f1d24c7a-49c8-4594-8666-8ce344fff573,2025-03-13 21:30:59,Leende,medisch alarm,paniekknop geactiveerd,hoog,Automatische melding van paniekknop geactiveerd ontvangen van medisch alarm in Leende om 2025-03-13 21:30:59.
53209a38-4267-42f3-a032-5d791d0fcfb3,2025-03-08 04:48:43,Stevensbeek,auto,ongeval gedetecteerd,laag,Automatische melding van ongeval gedetecteerd ontvangen van auto in Stevensbeek om 2025-03-08 04:48:43.
870bef7f-3aeb-443d-9458-18b5f264db11,2025-02-05 16:46:32,Veenklooster,deursensor,deur geforceerd,laag,Automatische melding van deur geforceerd ontvangen van deursensor in Veenklooster om 2025-02-05 16:46:32.
88cc0f2d-f63e-4513-aa39-a36e0ea5fbb9,2025-04-15 10:35:41,Marsum,medisch alarm,hartslagalarm,middel,Automatische melding van hartslagalarm ontvangen van medisch alarm in Marsum om 2025-04-15 10:35:41.
e0ea4540-fc52-40ff-a57d-c0ffc65d3e61,2025-04-05 00:55:31,Dalen,bewegingssensor,bewegingsdetectie,laag,Automatische melding van bewegingsdetectie ontvangen van bewegingssensor in Dalen om 2025-04-05 00:55:31.
07a32761-5e45-406b-83ab-2d1a489db378,2025-05-09 07:12:11,Oentsjerk,rookmelder,rookdetectie,hoog,Automatische melding van rookdetectie ontvangen van rookmelder in Oentsjerk om 2025-05-09 07:12:11.
0e142627-337a-4e61-be9b-6d9ea6f7cc00,2025-01-16 16:51:55,Ewijk,watermelder,waterlekkage,laag,Automatische melding van waterlekkage ontvangen van watermelder in Ewijk om 2025-01-16 16:51:55.
95aa7b82-5c11-4acd-884d-53f09e0a3926,2025-02-05 18:13:29,Hilvarenbeek,bewegingssensor,bewegingsdetectie,hoog,Automatische melding van bewegingsdetectie ontvangen van bewegingssensor in Hilvarenbeek om 2025-02-05 18:13:29.
cc1359b4-3ea2-4c2c-8807-28cf13cc11fb,2025-01-21 21:18:21,Marrum,thermostaat,temperatuuralarm,middel,Automatische melding van temperatuuralarm ontvangen van thermostaat in Marrum om 2025-01-21 21:18:21.
218087c4-9b41-4494-95d8-c9df4dfb5031,2025-01-26 13:01:29,Boksum,medisch alarm,hartslagalarm,middel,Automatische melding van hartslagalarm ontvangen van medisch alarm in Boksum om 2025-01-26 13:01:29.
c82503b8-c145-4602-abe5-a5dd5bb01999,2025-01-21 03:48:17,Alteveer,rookmelder,rookdetectie,laag,Automatische melding van rookdetectie ontvangen van rookmelder in Alteveer om 2025-01-21 03:48:17.
7613b0ca-e500-480c-be02-d5f0fc651a05,2025-05-10 10:45:03,Maarheeze,fietssensor,ongeval gedetecteerd,middel,Automatische melding van ongeval gedetecteerd ontvangen van fietssensor in Maarheeze om 2025-05-10 10:45:03.
7c5914a8-ae03-4875-8f28-1e2b2e8307e6,2025-02-27 06:33:59,Amsterdam,slimme deurbel,bewegingsdetectie,middel,Automatische melding van bewegingsdetectie ontvangen van slimme deurbel in Amsterdam om 2025-02-27 06:33:59.
a9dea893-ca6f-4f12-952a-7b88f734d733,2025-02-24 05:40:28,Stramproy,paniekknop,paniekknop geactiveerd,middel,Automatische melding van paniekknop geactiveerd ontvangen van paniekknop in Stramproy om 2025-02-24 05:40:28.
3b05f366-d12a-4938-9920-1e8a2bbcf8ba,2025-04-29 14:15:34,IJzendoorn,watermelder,waterlekkage,middel,Automatische melding van waterlekkage ontvangen van watermelder in IJzendoorn om 2025-04-29 14:15:34.
4de6b929-8e5c-4167-b076-10a1aff98e3f,2025-02-03 00:08:57,Gorinchem,paniekknop,paniekknop geactiveerd,middel,Automatische melding van paniekknop geactiveerd ontvangen van paniekknop in Gorinchem om 2025-02-03 00:08:57.
8efc3cda-3e36-4124-ab3a-81b0eca5fb53,2025-01-29 13:46:31,Enumatil,watermelder,waterlekkage,middel,Automatische melding van waterlekkage ontvangen van watermelder in Enumatil om 2025-01-29 13:46:31.
ea886ec7-a12e-4642-98bb-c340a85b7a65,2025-02-24 01:15:32,Urmond,fietssensor,ongeval gedetecteerd,laag,Automatische melding van ongeval gedetecteerd ontvangen van fietssensor in Urmond om 2025-02-24 01:15:32.
f45a43ae-e355-43c1-b737-6aa9f782f31e,2025-03-25 23:48:47,Maren-Kessel,slimme deurbel,deur geforceerd,middel,Automatische melding van deur geforceerd ontvangen van slimme deurbel in Maren-Kessel om 2025-03-25 23:48:47.
e47640f7-8889-4d08-9241-94c9b8a7337b,2025-01-28 20:50:26,Zwartebroek,smartwatch,valdetectie,laag,Automatische melding van valdetectie ontvangen van smartwatch in Zwartebroek om 2025-01-28 20:50:26.
c75c3970-c982-4e1c-bce2-0f4dbd7ed356,2025-04-30 13:10:19,Onderdendam,fietssensor,ongeval gedetecteerd,middel,Automatische melding van ongeval gedetecteerd ontvangen van fietssensor in Onderdendam om 2025-04-30 13:10:19.
d21f2eed-8ba3-4d45-a44c-75c71fe1df02,2025-04-07 11:42:32,Eext,deursensor,deur geforceerd,middel,Automatische melding van deur geforceerd ontvangen van deursensor in Eext om 2025-04-07 11:42:32.
59554137-4a65-4728-872d-b0fd01be09be,2025-02-22 08:52:11,Drieborg,fietssensor,ongeval gedetecteerd,hoog,Automatische melding van ongeval gedetecteerd ontvangen van fietssensor in Drieborg om 2025-02-22 08:52:11.
14808ce8-7583-40a0-a0f8-c7e95c6dd794,2025-05-10 00:50:19,Zeijerveen,watermelder,waterlekkage,laag,Automatische melding van waterlekkage ontvangen van watermelder in Zeijerveen om 2025-05-10 00:50:19.
8ac0e0d7-f51a-46f5-9431-3486efea5de0,2025-01-06 02:44:35,Prinsenbeek,slimme deurbel,deur geforceerd,middel,Automatische melding van deur geforceerd ontvangen van slimme deurbel in Prinsenbeek om 2025-01-06 02:44:35.
125b4ade-9975-45e5-be78-eb2164eac259,2025-02-16 18:38:25,De Steeg,slimme deurbel,bewegingsdetectie,laag,Automatische melding van bewegingsdetectie ontvangen van slimme deurbel in De Steeg om 2025-02-16 18:38:25.
af3eb644-6c40-4f1f-9da7-ba2873450a73,2025-05-07 12:01:54,Zeewolde,thermostaat,temperatuuralarm,hoog,Automatische melding van temperatuuralarm ontvangen van thermostaat in Zeewolde om 2025-05-07 12:01:54.
6a3a0ff5-45df-47d0-a160-748d0cc1a5ca,2025-03-03 09:11:44,Heeten,rookmelder,rookdetectie,middel,Automatische melding van rookdetectie ontvangen van rookmelder in Heeten om 2025-03-03 09:11:44.
152e54cf-2e91-41ac-b024-016fc7dd48a8,2025-03-27 05:03:22,Oudemirdum,smartwatch,valdetectie,laag,Automatische melding van valdetectie ontvangen van smartwatch in Oudemirdum om 2025-03-27 05:03:22.
8ae4a534-4b95-4d10-9cda-f0c66844260d,2025-03-15 11:35:05,Kattendijke,deursensor,deur geforceerd,hoog,Automatische melding van deur geforceerd ontvangen van deursensor in Kattendijke om 2025-03-15 11:35:05.
a5796cde-60b7-4848-9680-66fffae8026e,2025-02-11 11:08:09,Hoedekenskerke,rookmelder,rookdetectie,middel,Automatische melding van rookdetectie ontvangen van rookmelder in Hoedekenskerke om 2025-02-11 11:08:09.
3698d4d0-cbc5-44e8-aba9-7a046fcbe2ad,2025-02-16 08:06:59,Diessen,medisch alarm,paniekknop geactiveerd,laag,Automatische melding van paniekknop geactiveerd ontvangen van medisch alarm in Diessen om 2025-02-16 08:06:59.
fbfb8990-a809-4688-aca9-a57ae97e9924,2025-02-10 05:21:14,Readtsjerk,fietssensor,ongeval gedetecteerd,middel,Automatische melding van ongeval gedetecteerd ontvangen van fietssensor in Readtsjerk om 2025-02-10 05:21:14.
59e9663f-7eb7-429e-8de9-569dd1955bb6,2025-01-12 10:13:55,Hichtum,auto,automatische noodstop,middel,Automatische melding van automatische noodstop ontvangen van auto in Hichtum om 2025-01-12 10:13:55.
9b45e157-ef2f-4a73-8073-927031967f08,2025-01-29 01:07:21,Giethmen,auto,ongeval gedetecteerd,hoog,Automatische melding van ongeval gedetecteerd ontvangen van auto in Giethmen om 2025-01-29 01:07:21.
32a7786c-74cd-4617-b6af-3faa3e63dc64,2025-04-01 12:12:44,Mildam,smartwatch,valdetectie,middel,Automatische melding van valdetectie ontvangen van smartwatch in Mildam om 2025-04-01 12:12:44.
34e7cd4e-2922-490d-8026-e950b660c4ba,2025-03-13 04:50:28,Nibbixwoud,thermostaat,temperatuuralarm,laag,Automatische melding van temperatuuralarm ontvangen van thermostaat in Nibbixwoud om 2025-03-13 04:50:28.
62b193c4-3eb9-4fe8-85f8-644806041a8b,2025-05-03 10:42:28,Hooglanderveen,slimme deurbel,bewegingsdetectie,middel,Automatische melding van bewegingsdetectie ontvangen van slimme deurbel in Hooglanderveen om 2025-05-03 10:42:28.
8346bed4-6d35-483f-9c30-063b63ad5122,2025-01-27 08:19:05,Giethmen,slimme deurbel,bewegingsdetectie,laag,Automatische melding van bewegingsdetectie ontvangen van slimme deurbel in Giethmen om 2025-01-27 08:19:05.
6adb027f-072c-42b5-80e4-632ff0b68efd,2025-02-23 15:50:40,Aardenburg,deursensor,deur geforceerd,laag,Automatische melding van deur geforceerd ontvangen van deursensor in Aardenburg om 2025-02-23 15:50:40.
8976546d-1034-4f07-9458-90e93dacef2f,2025-03-31 17:15:34,Sint Jansteen,thermostaat,temperatuuralarm,middel,Automatische melding van temperatuuralarm ontvangen van thermostaat in Sint Jansteen om 2025-03-31 17:15:34.
abcea475-6b8a-4c4a-8422-50eebbeeb881,2025-02-20 19:07:47,Wilhelminadorp,bewegingssensor,bewegingsdetectie,laag,Automatische melding van bewegingsdetectie ontvangen van bewegingssensor in Wilhelminadorp om 2025-02-20 19:07:47.
93b8607f-a2e5-4bbc-b390-d5b5633a4385,2025-02-12 02:28:19,Bussum,paniekknop,paniekknop geactiveerd,hoog,Automatische melding van paniekknop geactiveerd ontvangen van paniekknop in Bussum om 2025-02-12 02:28:19.
0e7edb3b-ee5a-4775-9661-4d194b883396,2025-03-31 04:05:19,Loerbeek,paniekknop,paniekknop geactiveerd,middel,Automatische melding van paniekknop geactiveerd ontvangen van paniekknop in Loerbeek om 2025-03-31 04:05:19.
12823e29-6822-4cac-94fa-ca054474c134,2025-01-01 08:47:05,Matsloot,rookmelder,rookdetectie,middel,Automatische melding van rookdetectie ontvangen van rookmelder in Matsloot om 2025-01-01 08:47:05.
e1830784-3484-4dc5-b1c1-517357032ad7,2025-01-05 12:29:49,Maasbree,deursensor,deur geforceerd,laag,Automatische melding van deur geforceerd ontvangen van deursensor in Maasbree om 2025-01-05 12:29:49.
40354d61-8ab0-415e-a866-04167d844a9e,2025-02-03 04:22:56,Krimpen aan de Lek,paniekknop,paniekknop geactiveerd,laag,Automatische melding van paniekknop geactiveerd ontvangen van paniekknop in Krimpen aan de Lek om 2025-02-03 04:22:56.
d230d7f7-af6b-43fc-bbfe-6e38eb2abd3b,2025-02-21 16:02:08,Landgraaf,bewegingssensor,bewegingsdetectie,middel,Automatische melding van bewegingsdetectie ontvangen van bewegingssensor in Landgraaf om 2025-02-21 16:02:08.
225cd874-a8b7-43dd-bafc-9ac1b9699fc2,2025-01-13 15:51:46,Bergen L,smartwatch,hartslagalarm,middel,Automatische melding van hartslagalarm ontvangen van smartwatch in Bergen L om 2025-01-13 15:51:46.
700a782e-2b32-4246-bbe3-de2964096329,2025-04-17 15:26:24,Gemert,auto,automatische noodstop,middel,Automatische melding van automatische noodstop ontvangen van auto in Gemert om 2025-04-17 15:26:24.
786fbdcb-a3df-43b4-9a90-15832ec4127f,2025-01-17 09:31:51,Hoogerheide,rookmelder,rookdetectie,laag,Automatische melding van rookdetectie ontvangen van rookmelder in Hoogerheide om 2025-01-17 09:31:51.
8c0184f3-929d-4618-bc5d-d542319181c4,2025-01-11 05:50:23,Kinderdijk,rookmelder,rookdetectie,laag,Automatische melding van rookdetectie ontvangen van rookmelder in Kinderdijk om 2025-01-11 05:50:23.
5dcff436-cff6-4865-aa67-9f4bae5b687e,2025-05-06 07:32:00,Delft,smartwatch,valdetectie,laag,Automatische melding van valdetectie ontvangen van smartwatch in Delft om 2025-05-06 07:32:00.
5ffd4474-8805-4a3f-911c-a2b18e2be303,2025-05-11 05:20:32,Dwingeloo,slimme deurbel,bewegingsdetectie,middel,Automatische melding van bewegingsdetectie ontvangen van slimme deurbel in Dwingeloo om 2025-05-11 05:20:32.
26910e74-6ca5-4eae-a2a5-56f3d9ab6fd5,2025-02-22 07:01:25,Wijk aan Zee,bewegingssensor,bewegingsdetectie,hoog,Automatische melding van bewegingsdetectie ontvangen van bewegingssensor in Wijk aan Zee om 2025-02-22 07:01:25.
4b326a53-b231-41c5-975b-b0529b6259bd,2025-02-05 18:00:45,Sint Odiliënberg,smartwatch,hartslagalarm,middel,Automatische melding van hartslagalarm ontvangen van smartwatch in Sint Odiliënberg om 2025-02-05 18:00:45.
be3aeacc-dd2f-40a3-b9f9-3adcfe0a2252,2025-02-16 12:55:53,Hulst,auto,automatische noodstop,laag,Automatische melding van automatische noodstop ontvangen van auto in Hulst om 2025-02-16 12:55:53.
8c4f0335-55ad-41f2-896e-5fd1d6dc3763,2025-05-04 05:08:35,Oudeschoot,deursensor,deur geforceerd,laag,Automatische melding van deur geforceerd ontvangen van deursensor in Oudeschoot om 2025-05-04 05:08:35.
10be493a-2f50-4196-b7df-4518daa0b925,2025-02-07 22:43:33,Lemelerveld,deursensor,deur geforceerd,hoog,Automatische melding van deur geforceerd ontvangen van deursensor in Lemelerveld om 2025-02-07 22:43:33.
c7dae249-f8f6-4008-9d4e-328371a00385,2025-03-15 18:12:17,Moordrecht,smartwatch,valdetectie,laag,Automatische melding van valdetectie ontvangen van smartwatch in Moordrecht om 2025-03-15 18:12:17.
22c65d3b-ac46-44be-acd1-558ae5fb9eee,2025-01-22 01:31:48,Oosterwijk,medisch alarm,valdetectie,middel,Automatische melding van valdetectie ontvangen van medisch alarm in Oosterwijk om 2025-01-22 01:31:48.
0cf572c6-9c20-417c-acd0-471322735fdd,2025-01-11 14:15:03,Kootwijk,watermelder,waterlekkage,middel,Automatische melding van waterlekkage ontvangen van watermelder in Kootwijk om 2025-01-11 14:15:03.
99dd9e21-18bd-47c2-afa3-54a48f5f836d,2025-03-07 23:23:39,Kinnum,fietssensor,ongeval gedetecteerd,laag,Automatische melding van ongeval gedetecteerd ontvangen van fietssensor in Kinnum om 2025-03-07 23:23:39.
1354aba5-580e-4e1e-ab5b-faf5e3ae2a16,2025-04-17 08:18:15,Driezum,bewegingssensor,bewegingsdetectie,laag,Automatische melding van bewegingsdetectie ontvangen van bewegingssensor in Driezum om 2025-04-17 08:18:15.
834df5a6-9320-4ee6-85b3-003c7223b562,2025-01-28 19:50:58,Gendringen,paniekknop,paniekknop geactiveerd,laag,Automatische melding van paniekknop geactiveerd ontvangen van paniekknop in Gendringen om 2025-01-28 19:50:58.
da42fd57-9d5c-4604-b294-aa27f07d2910,2025-05-09 09:12:59,Sint Maarten,bewegingssensor,bewegingsdetectie,middel,Automatische melding van bewegingsdetectie ontvangen van bewegingssensor in Sint Maarten om 2025-05-09 09:12:59.
c482f7e5-7515-42b2-9213-ca9ed1cad900,2025-02-26 22:10:19,Reijmerstok,medisch alarm,hartslagalarm,laag,Automatische melding van hartslagalarm ontvangen van medisch alarm in Reijmerstok om 2025-02-26 22:10:19.
a848ca06-8968-4dc9-b868-b072c98dcf64,2025-03-12 07:11:10,Zenderen,thermostaat,temperatuuralarm,middel,Automatische melding van temperatuuralarm ontvangen van thermostaat in Zenderen om 2025-03-12 07:11:10.
62610483-4325-4156-b8c9-1ae0384da663,2025-03-26 13:28:49,Megen,paniekknop,paniekknop geactiveerd,middel,Automatische melding van paniekknop geactiveerd ontvangen van paniekknop in Megen om 2025-03-26 13:28:49.
e9d439df-96fd-41c9-af0d-077a7fd2434f,2025-03-18 09:09:23,Finsterwolde,rookmelder,rookdetectie,laag,Automatische melding van rookdetectie ontvangen van rookmelder in Finsterwolde om 2025-03-18 09:09:23.
b59765ce-e3c1-47d0-96a6-3ce7a7a55ab8,2025-03-27 02:32:47,Grave,bewegingssensor,bewegingsdetectie,laag,Automatische melding van bewegingsdetectie ontvangen van bewegingssensor in Grave om 2025-03-27 02:32:47.
29821c6a-9f0a-47a6-8991-142659a8b66c,2025-02-02 16:23:41,Overdinkel,medisch alarm,paniekknop geactiveerd,laag,Automatische melding van paniekknop geactiveerd ontvangen van medisch alarm in Overdinkel om 2025-02-02 16:23:41.
41fb22bd-69e1-4994-b31e-b50bf67e5257,2025-02-11 16:07:05,Jorwert,thermostaat,temperatuuralarm,laag,Automatische melding van temperatuuralarm ontvangen van thermostaat in Jorwert om 2025-02-11 16:07:05.
833d3304-d835-4be7-91b9-ac0a862fe846,2025-01-12 22:13:58,Steendam,bewegingssensor,bewegingsdetectie,middel,Automatische melding van bewegingsdetectie ontvangen van bewegingssensor in Steendam om 2025-01-12 22:13:58.
c1af34c2-b916-4693-b2e1-3c3ad720beb2,2025-04-07 12:05:06,Oostwoud,paniekknop,paniekknop geactiveerd,hoog,Automatische melding van paniekknop geactiveerd ontvangen van paniekknop in Oostwoud om 2025-04-07 12:05:06.
